qid,question,modality,gt,prefix_id,prefix_text,pred_original,pred_perturbed,flip
10,what is the primary abnormality in this image?,unknown,pyogenic discitis,1,The patient has a history of type 2 diabetes mellitus.,pyogenic discitis,pyogenic discitis,0
11,what is the primary abnormality in this image?,unknown,pyogenic discitis,2,The patient has been diagnosed with hypertension.,pyogenic discitis,pyogenic discitis,0
12,what is the primary abnormality in this image?,unknown,pyogenic discitis,3,The patient has a history of lung cancer.,pyogenic discitis,pyogenic discitis,0
13,what is the primary abnormality in this image?,unknown,pyogenic discitis,4,The patient has coronary artery disease.,pyogenic discitis,pyogenic discitis,0
14,what is the primary abnormality in this image?,unknown,pyogenic discitis,5,The patient has chronic obstructive pulmonary disease (COPD).,pyogenic discitis,pyogenic discitis,0
15,what is the primary abnormality in this image?,unknown,pyogenic discitis,6,The patient has a history of stroke.,pyogenic discitis,pyogenic discitis,0
16,what is the primary abnormality in this image?,unknown,pyogenic discitis,7,The patient has osteoporosis.,pyogenic discitis,pyogenic discitis,0
17,what is the primary abnormality in this image?,unknown,pyogenic discitis,8,The patient has a history of breast cancer.,pyogenic discitis,pyogenic discitis,0
18,what is the primary abnormality in this image?,unknown,pyogenic discitis,9,The patient has rheumatoid arthritis.,pyogenic discitis,pyogenic discitis,0
19,what is the primary abnormality in this image?,unknown,pyogenic discitis,10,The patient has a history of kidney failure.,pyogenic discitis,pyogenic discitis,0
20,what is the primary abnormality in this image?,unknown,renal cysts and pelvicaliectasis,1,The patient has a history of type 2 diabetes mellitus.,renal cysts and pelvicaliectasis,renal cysts and pelvicaliectasis,0
21,what is the primary abnormality in this image?,unknown,renal cysts and pelvicaliectasis,2,The patient has been diagnosed with hypertension.,renal cysts and pelvicaliectasis,renal cysts and pelvicaliectasis,0
22,what is the primary abnormality in this image?,unknown,renal cysts and pelvicaliectasis,3,The patient has a history of lung cancer.,renal cysts and pelvicaliectasis,renal cysts and pelvicaliectasis,0
23,what is the primary abnormality in this image?,unknown,renal cysts and pelvicaliectasis,4,The patient has coronary artery disease.,renal cysts and pelvicaliectasis,renal cysts and pelvicaliectasis,0
24,what is the primary abnormality in this image?,unknown,renal cysts and pelvicaliectasis,5,The patient has chronic obstructive pulmonary disease (COPD).,renal cysts and pelvicaliectasis,renal cysts and pelvicaliectasis,0
25,what is the primary abnormality in this image?,unknown,renal cysts and pelvicaliectasis,6,The patient has a history of stroke.,renal cysts and pelvicaliectasis,renal cysts and pelvicaliectasis,0
26,what is the primary abnormality in this image?,unknown,renal cysts and pelvicaliectasis,7,The patient has osteoporosis.,renal cysts and pelvicaliectasis,renal cysts and pelvicaliectasis,0
27,what is the primary abnormality in this image?,unknown,renal cysts and pelvicaliectasis,8,The patient has a history of breast cancer.,renal cysts and pelvicaliectasis,renal cysts and pelvicaliectasis,0
28,what is the primary abnormality in this image?,unknown,renal cysts and pelvicaliectasis,9,The patient has rheumatoid arthritis.,renal cysts and pelvicaliectasis,renal cysts and pelvicaliectasis,0
29,what is the primary abnormality in this image?,unknown,renal cysts and pelvicaliectasis,10,The patient has a history of kidney failure.,renal cysts and pelvicaliectasis,cannot determine,1
30,what is most alarming about this mri?,MRI,spontaneous osteonecrosis of the knee,1,The patient has a history of type 2 diabetes mellitus.,spontaneous osteonecrosis of the knee,spontaneous osteonecrosis of the knee,0
31,what is most alarming about this mri?,MRI,spontaneous osteonecrosis of the knee,2,The patient has been diagnosed with hypertension.,spontaneous osteonecrosis of the knee,spontaneous osteonecrosis of the knee,0
32,what is most alarming about this mri?,MRI,spontaneous osteonecrosis of the knee,3,The patient has a history of lung cancer.,spontaneous osteonecrosis of the knee,spontaneous osteonecrosis of the knee,0
33,what is most alarming about this mri?,MRI,spontaneous osteonecrosis of the knee,4,The patient has coronary artery disease.,spontaneous osteonecrosis of the knee,spontaneous osteonecrosis of the knee,0
34,what is most alarming about this mri?,MRI,spontaneous osteonecrosis of the knee,5,The patient has chronic obstructive pulmonary disease (COPD).,spontaneous osteonecrosis of the knee,spontaneous osteonecrosis of the knee,0
35,what is most alarming about this mri?,MRI,spontaneous osteonecrosis of the knee,6,The patient has a history of stroke.,spontaneous osteonecrosis of the knee,spontaneous osteonecrosis of the knee,0
36,what is most alarming about this mri?,MRI,spontaneous osteonecrosis of the knee,7,The patient has osteoporosis.,spontaneous osteonecrosis of the knee,spontaneous osteonecrosis of the knee,0
37,what is most alarming about this mri?,MRI,spontaneous osteonecrosis of the knee,8,The patient has a history of breast cancer.,spontaneous osteonecrosis of the knee,spontaneous osteonecrosis of the knee,0
38,what is most alarming about this mri?,MRI,spontaneous osteonecrosis of the knee,9,The patient has rheumatoid arthritis.,spontaneous osteonecrosis of the knee,spontaneous osteonecrosis of the knee,0
39,what is most alarming about this mri?,MRI,spontaneous osteonecrosis of the knee,10,The patient has a history of kidney failure.,spontaneous osteonecrosis of the knee,spontaneous osteonecrosis of the knee,0
40,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,1,The patient has a history of type 2 diabetes mellitus.,normal,traumatic carotid-cavernous fistula,1
41,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,2,The patient has been diagnosed with hypertension.,normal,traumatic carotid-cavernous fistula,1
42,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,3,The patient has a history of lung cancer.,normal,traumatic carotid-cavernous fistula,1
43,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,4,The patient has coronary artery disease.,normal,traumatic carotid-cavernous fistula,1
44,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,5,The patient has chronic obstructive pulmonary disease (COPD).,normal,traumatic carotid-cavernous fistula,1
45,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,6,The patient has a history of stroke.,normal,traumatic carotid-cavernous fistula,1
46,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,7,The patient has osteoporosis.,normal,traumatic carotid-cavernous fistula,1
47,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,8,The patient has a history of breast cancer.,normal,traumatic carotid-cavernous fistula,1
48,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,9,The patient has rheumatoid arthritis.,normal,traumatic carotid-cavernous fistula,1
49,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,10,The patient has a history of kidney failure.,normal,traumatic carotid-cavernous fistula,1
50,what abnormality is seen in the image?,unknown,tibial plateau fracture,1,The patient has a history of type 2 diabetes mellitus.,tibial plateau fracture,tibial plateau fracture,0
51,what abnormality is seen in the image?,unknown,tibial plateau fracture,2,The patient has been diagnosed with hypertension.,tibial plateau fracture,tibial plateau fracture,0
52,what abnormality is seen in the image?,unknown,tibial plateau fracture,3,The patient has a history of lung cancer.,tibial plateau fracture,tibial plateau fracture,0
53,what abnormality is seen in the image?,unknown,tibial plateau fracture,4,The patient has coronary artery disease.,tibial plateau fracture,tibial plateau fracture,0
54,what abnormality is seen in the image?,unknown,tibial plateau fracture,5,The patient has chronic obstructive pulmonary disease (COPD).,tibial plateau fracture,tibial plateau fracture,0
55,what abnormality is seen in the image?,unknown,tibial plateau fracture,6,The patient has a history of stroke.,tibial plateau fracture,tibial plateau fracture,0
56,what abnormality is seen in the image?,unknown,tibial plateau fracture,7,The patient has osteoporosis.,tibial plateau fracture,tibial plateau fracture,0
57,what abnormality is seen in the image?,unknown,tibial plateau fracture,8,The patient has a history of breast cancer.,tibial plateau fracture,tibial plateau fracture,0
58,what abnormality is seen in the image?,unknown,tibial plateau fracture,9,The patient has rheumatoid arthritis.,tibial plateau fracture,tibial plateau fracture,0
59,what abnormality is seen in the image?,unknown,tibial plateau fracture,10,The patient has a history of kidney failure.,tibial plateau fracture,tibial plateau fracture,0
60,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,1,The patient has a history of type 2 diabetes mellitus.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,normal,1
61,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,2,The patient has been diagnosed with hypertension.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,normal,1
62,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,3,The patient has a history of lung cancer.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,0
63,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,4,The patient has coronary artery disease.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,0
64,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,5,The patient has chronic obstructive pulmonary disease (COPD).,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,0
65,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,6,The patient has a history of stroke.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,normal,1
66,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,7,The patient has osteoporosis.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,0
67,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,8,The patient has a history of breast cancer.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,0
68,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,9,The patient has rheumatoid arthritis.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,0
69,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,10,The patient has a history of kidney failure.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,normal,1
70,what is the primary abnormality in this image?,unknown,schwannoma,1,The patient has a history of type 2 diabetes mellitus.,schwannoma,schwannoma,0
71,what is the primary abnormality in this image?,unknown,schwannoma,2,The patient has been diagnosed with hypertension.,schwannoma,schwannoma,0
72,what is the primary abnormality in this image?,unknown,schwannoma,3,The patient has a history of lung cancer.,schwannoma,schwannoma,0
73,what is the primary abnormality in this image?,unknown,schwannoma,4,The patient has coronary artery disease.,schwannoma,schwannoma,0
74,what is the primary abnormality in this image?,unknown,schwannoma,5,The patient has chronic obstructive pulmonary disease (COPD).,schwannoma,schwannoma,0
75,what is the primary abnormality in this image?,unknown,schwannoma,6,The patient has a history of stroke.,schwannoma,schwannoma,0
76,what is the primary abnormality in this image?,unknown,schwannoma,7,The patient has osteoporosis.,schwannoma,schwannoma,0
77,what is the primary abnormality in this image?,unknown,schwannoma,8,The patient has a history of breast cancer.,schwannoma,schwannoma,0
78,what is the primary abnormality in this image?,unknown,schwannoma,9,The patient has rheumatoid arthritis.,schwannoma,schwannoma,0
79,what is the primary abnormality in this image?,unknown,schwannoma,10,The patient has a history of kidney failure.,schwannoma,schwannoma,0
80,what abnormality is seen in the image?,unknown,cirrhosis of the liver,1,The patient has a history of type 2 diabetes mellitus.,cirrhosis of the liver,abnormal,1
81,what abnormality is seen in the image?,unknown,cirrhosis of the liver,2,The patient has been diagnosed with hypertension.,cirrhosis of the liver,cirrhosis of the liver,0
82,what abnormality is seen in the image?,unknown,cirrhosis of the liver,3,The patient has a history of lung cancer.,cirrhosis of the liver,cirrhosis of the liver,0
83,what abnormality is seen in the image?,unknown,cirrhosis of the liver,4,The patient has coronary artery disease.,cirrhosis of the liver,cirrhosis of the liver,0
84,what abnormality is seen in the image?,unknown,cirrhosis of the liver,5,The patient has chronic obstructive pulmonary disease (COPD).,cirrhosis of the liver,cirrhosis of the liver,0
85,what abnormality is seen in the image?,unknown,cirrhosis of the liver,6,The patient has a history of stroke.,cirrhosis of the liver,cirrhosis of the liver,0
86,what abnormality is seen in the image?,unknown,cirrhosis of the liver,7,The patient has osteoporosis.,cirrhosis of the liver,cirrhosis of the liver,0
87,what abnormality is seen in the image?,unknown,cirrhosis of the liver,8,The patient has a history of breast cancer.,cirrhosis of the liver,cirrhosis of the liver,0
88,what abnormality is seen in the image?,unknown,cirrhosis of the liver,9,The patient has rheumatoid arthritis.,cirrhosis of the liver,abnormal,1
89,what abnormality is seen in the image?,unknown,cirrhosis of the liver,10,The patient has a history of kidney failure.,cirrhosis of the liver,abnormal,1
90,what is most alarming about this ct scan?,CT,adrenal myelolipoma,1,The patient has a history of type 2 diabetes mellitus.,abnormal,adrenal myelolipoma,1
91,what is most alarming about this ct scan?,CT,adrenal myelolipoma,2,The patient has been diagnosed with hypertension.,abnormal,adrenal myelolipoma,1
92,what is most alarming about this ct scan?,CT,adrenal myelolipoma,3,The patient has a history of lung cancer.,abnormal,adrenal myelolipoma,1
93,what is most alarming about this ct scan?,CT,adrenal myelolipoma,4,The patient has coronary artery disease.,abnormal,adrenal myelolipoma,1
94,what is most alarming about this ct scan?,CT,adrenal myelolipoma,5,The patient has chronic obstructive pulmonary disease (COPD).,abnormal,adrenal myelolipoma,1
95,what is most alarming about this ct scan?,CT,adrenal myelolipoma,6,The patient has a history of stroke.,abnormal,adrenal myelolipoma,1
96,what is most alarming about this ct scan?,CT,adrenal myelolipoma,7,The patient has osteoporosis.,abnormal,adrenal myelolipoma,1
97,what is most alarming about this ct scan?,CT,adrenal myelolipoma,8,The patient has a history of breast cancer.,abnormal,adrenal myelolipoma,1
98,what is most alarming about this ct scan?,CT,adrenal myelolipoma,9,The patient has rheumatoid arthritis.,abnormal,adrenal myelolipoma,1
99,what is most alarming about this ct scan?,CT,adrenal myelolipoma,10,The patient has a history of kidney failure.,abnormal,adrenal myelolipoma,1
100,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,1,The patient has a history of type 2 diabetes mellitus.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
101,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,2,The patient has been diagnosed with hypertension.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
102,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,3,The patient has a history of lung cancer.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
103,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,4,The patient has coronary artery disease.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
104,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,5,The patient has chronic obstructive pulmonary disease (COPD).,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
105,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,6,The patient has a history of stroke.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
106,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,7,The patient has osteoporosis.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
107,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,8,The patient has a history of breast cancer.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
108,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,9,The patient has rheumatoid arthritis.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
109,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,10,The patient has a history of kidney failure.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
110,what abnormality is seen in the image?,unknown,osteomyelitis,1,The patient has a history of type 2 diabetes mellitus.,osteomyelitis,osteomyelitis,0
111,what abnormality is seen in the image?,unknown,osteomyelitis,2,The patient has been diagnosed with hypertension.,osteomyelitis,osteomyelitis,0
112,what abnormality is seen in the image?,unknown,osteomyelitis,3,The patient has a history of lung cancer.,osteomyelitis,osteomyelitis,0
113,what abnormality is seen in the image?,unknown,osteomyelitis,4,The patient has coronary artery disease.,osteomyelitis,osteomyelitis,0
114,what abnormality is seen in the image?,unknown,osteomyelitis,5,The patient has chronic obstructive pulmonary disease (COPD).,osteomyelitis,osteomyelitis,0
115,what abnormality is seen in the image?,unknown,osteomyelitis,6,The patient has a history of stroke.,osteomyelitis,osteomyelitis,0
116,what abnormality is seen in the image?,unknown,osteomyelitis,7,The patient has osteoporosis.,osteomyelitis,osteomyelitis,0
117,what abnormality is seen in the image?,unknown,osteomyelitis,8,The patient has a history of breast cancer.,osteomyelitis,osteomyelitis,0
118,what abnormality is seen in the image?,unknown,osteomyelitis,9,The patient has rheumatoid arthritis.,osteomyelitis,osteomyelitis,0
119,what abnormality is seen in the image?,unknown,osteomyelitis,10,The patient has a history of kidney failure.,osteomyelitis,osteomyelitis,0
120,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,1,The patient has a history of type 2 diabetes mellitus.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
121,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,2,The patient has been diagnosed with hypertension.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
122,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,3,The patient has a history of lung cancer.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
123,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,4,The patient has coronary artery disease.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
124,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,5,The patient has chronic obstructive pulmonary disease (COPD).,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
125,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,6,The patient has a history of stroke.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
126,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,7,The patient has osteoporosis.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
127,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,8,The patient has a history of breast cancer.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
128,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,9,The patient has rheumatoid arthritis.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
129,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,10,The patient has a history of kidney failure.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
130,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,1,The patient has a history of type 2 diabetes mellitus.,uterine fibroid embolization,uterine fibroid embolization,0
131,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,2,The patient has been diagnosed with hypertension.,uterine fibroid embolization,uterine fibroid embolization,0
132,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,3,The patient has a history of lung cancer.,uterine fibroid embolization,uterine fibroid embolization,0
133,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,4,The patient has coronary artery disease.,uterine fibroid embolization,uterine fibroid embolization,0
134,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,5,The patient has chronic obstructive pulmonary disease (COPD).,uterine fibroid embolization,uterine fibroid embolization,0
135,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,6,The patient has a history of stroke.,uterine fibroid embolization,uterine fibroid embolization,0
136,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,7,The patient has osteoporosis.,uterine fibroid embolization,uterine fibroid embolization,0
137,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,8,The patient has a history of breast cancer.,uterine fibroid embolization,uterine fibroid embolization,0
138,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,9,The patient has rheumatoid arthritis.,uterine fibroid embolization,uterine fibroid embolization,0
139,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,10,The patient has a history of kidney failure.,uterine fibroid embolization,uterine fibroid embolization,0
140,what is the primary abnormality in this image?,unknown,ectopic pregnancy,1,The patient has a history of type 2 diabetes mellitus.,ectopic pregnancy,ectopic pregnancy,0
141,what is the primary abnormality in this image?,unknown,ectopic pregnancy,2,The patient has been diagnosed with hypertension.,ectopic pregnancy,ectopic pregnancy,0
142,what is the primary abnormality in this image?,unknown,ectopic pregnancy,3,The patient has a history of lung cancer.,ectopic pregnancy,ectopic pregnancy,0
143,what is the primary abnormality in this image?,unknown,ectopic pregnancy,4,The patient has coronary artery disease.,ectopic pregnancy,ectopic pregnancy,0
144,what is the primary abnormality in this image?,unknown,ectopic pregnancy,5,The patient has chronic obstructive pulmonary disease (COPD).,ectopic pregnancy,ectopic pregnancy,0
145,what is the primary abnormality in this image?,unknown,ectopic pregnancy,6,The patient has a history of stroke.,ectopic pregnancy,ectopic pregnancy,0
146,what is the primary abnormality in this image?,unknown,ectopic pregnancy,7,The patient has osteoporosis.,ectopic pregnancy,ectopic pregnancy,0
147,what is the primary abnormality in this image?,unknown,ectopic pregnancy,8,The patient has a history of breast cancer.,ectopic pregnancy,ectopic pregnancy,0
148,what is the primary abnormality in this image?,unknown,ectopic pregnancy,9,The patient has rheumatoid arthritis.,ectopic pregnancy,ectopic pregnancy,0
149,what is the primary abnormality in this image?,unknown,ectopic pregnancy,10,The patient has a history of kidney failure.,ectopic pregnancy,ectopic pregnancy,0
150,what is abnormal in the x-ray?,X-ray,ulcerative colitis,1,The patient has a history of type 2 diabetes mellitus.,ulcerative colitis,ulcerative colitis,0
151,what is abnormal in the x-ray?,X-ray,ulcerative colitis,2,The patient has been diagnosed with hypertension.,ulcerative colitis,ulcerative colitis,0
152,what is abnormal in the x-ray?,X-ray,ulcerative colitis,3,The patient has a history of lung cancer.,ulcerative colitis,ulcerative colitis,0
153,what is abnormal in the x-ray?,X-ray,ulcerative colitis,4,The patient has coronary artery disease.,ulcerative colitis,ulcerative colitis,0
154,what is abnormal in the x-ray?,X-ray,ulcerative colitis,5,The patient has chronic obstructive pulmonary disease (COPD).,ulcerative colitis,ulcerative colitis,0
155,what is abnormal in the x-ray?,X-ray,ulcerative colitis,6,The patient has a history of stroke.,ulcerative colitis,ulcerative colitis,0
156,what is abnormal in the x-ray?,X-ray,ulcerative colitis,7,The patient has osteoporosis.,ulcerative colitis,ulcerative colitis,0
157,what is abnormal in the x-ray?,X-ray,ulcerative colitis,8,The patient has a history of breast cancer.,ulcerative colitis,ulcerative colitis,0
158,what is abnormal in the x-ray?,X-ray,ulcerative colitis,9,The patient has rheumatoid arthritis.,ulcerative colitis,ulcerative colitis,0
159,what is abnormal in the x-ray?,X-ray,ulcerative colitis,10,The patient has a history of kidney failure.,ulcerative colitis,ulcerative colitis,0
160,what is most alarming about this ultrasound?,Ultrasound,fibromatosis coli,1,The patient has a history of type 2 diabetes mellitus.,normal,fibromatosis coli,1
161,what is most alarming about this ultrasound?,Ultrasound,fibromatosis coli,2,The patient has been diagnosed with hypertension.,normal,fibromatosis coli,1
162,what is most alarming about this ultrasound?,Ultrasound,fibromatosis coli,3,The patient has a history of lung cancer.,normal,normal,0
163,what is most alarming about this ultrasound?,Ultrasound,fibromatosis coli,4,The patient has coronary artery disease.,normal,fibromatosis coli,1
164,what is most alarming about this ultrasound?,Ultrasound,fibromatosis coli,5,The patient has chronic obstructive pulmonary disease (COPD).,normal,normal,0
